1,2,3,4,5
3,0,121.255556,0.67,0.631843
3,0,120.233333,0.66,0.597855
3,0,119.077778,0.71,0.580689
2,0,117.944444,0.77,0.565358
2,0,115.494444,0.82,0.501958
2,0,114.144444,0.89,0.475847
2,0,114.538889,0.86,0.481354
2,0,114.138889,0.86,0.46811
2,0,113.4,0.9,0.453188
2,0,113.427778,0.9,0.454127
1,0,111.588889,0.74,0.358931
2,0,114.422222,0.83,0.469789
2,0,113.916667,0.86,0.460753
2,0,113.4,0.9,0.453188
3,0,113.866667,0.9,0.468971
2,0,114.905556,0.84,0.488187
2,0,115.933333,0.74,0.493487
2,0,117.127778,0.65,0.503043
2,0,118.75,0.58,0.527325
2,0,118.961111,0.6,0.540012
2,0,119.994444,0.54,0.548088
2,0,121.111111,0.5,0.563667
2,0,121.094444,0.46,0.548202
1,0,121.177778,0.43,0.539059
1,0,121.227778,0.41,0.532775
1,0,120.1,0.45,0.518781
2,0,119.027778,0.51,0.511429
2,0,117.85,0.59,0.505191
2,0,116.261111,0.66,0.480483
1,0,114.983333,0.72,0.45873
2,0,114.466667,0.65,0.424886
1,0,113.944444,0.6,0.397138
1,0,112.316667,0.65,0.361741
1,0,111.761111,0.66,0.347517
2,0,110.827778,0.62,0.31223
1,0,110.138889,0.73,0.312217
1,0,110.627778,0.71,0.323488
1,0,110.605556,0.69,0.319036
2,0,110.072222,0.71,0.306578
2,0,111.161111,0.71,0.339722
1,0,112.888889,0.67,0.383135
0,0,115.05,0.6,0.428624
2,0,115.161111,0.59,0.42909
2,0,116.272222,0.56,0.451847
2,0,117.8,0.46,0.462586
2,0,117.938889,0.46,0.466196
2,0,118.855556,0.41,0.473237
2,0,117.988889,0.43,0.457889
2,0,117.961111,0.51,0.482759
2,0,117.361111,0.47,0.454271
2,0,116.25,0.52,0.43966
2,0,114.122222,0.47,0.369522
2,0,112.95,0.55,0.35729
2,0,112.244444,0.52,0.331286
2,0,111.688889,0.57,0.326658
2,0,111.155556,0.59,0.315725
2,0,111.6,0.57,0.324174
2,0,111.022222,0.6,0.313913
2,0,111.888889,0.6,0.338596
2,0,110.416667,0.64,0.304083
2,0,110.3,0.67,0.306178
2,0,109.483333,0.72,0.259981
2,0,109.772222,0.68,0.264733
2,0,110.933333,0.67,0.325004
2,0,111.655556,0.66,0.344398
2,0,113.938889,0.55,0.384574
2,0,115.027778,0.54,0.411941
2,0,116.038889,0.47,0.419674
2,0,115.227778,0.51,0.409292
2,0,116.205556,0.44,0.415381
1,0,117.3,0.43,0.440354
1,0,117.777778,0.43,0.452516
1,0,117.8,0.38,0.437239
1,0,117.261111,0.39,0.427074
2,0,117.2,0.38,0.422501
2,0,115.022222,0.45,0.387724
2,0,113.927778,0.47,0.364434
2,0,112.366667,0.57,0.345599
2,0,112.294444,0.59,0.347957
2,0,112.788889,0.56,0.355122
2,0,112.733333,0.54,0.349046
2,0,112.688889,0.56,0.352345
3,0,111.133333,0.91,0.378511
2,0,111.6,0.62,0.334498
2,0,111.088889,0.71,0.337524
2,0,110.555556,0.78,0.334442
3,0,111.066667,0.77,0.348666
3,0,111.094444,0.78,0.351516
3,0,112.05,0.74,0.373213
0,0,112.155556,0.73,0.374318
3,0,112.666667,0.73,0.390057
3,0,112.811111,0.74,0.396786
3,0,115.722222,0.64,0.458963
3,0,115.7,0.69,0.472287
3,0,114.955556,0.77,0.47119
3,0,113.705556,0.78,0.434247
3,0,112.711111,0.83,0.414052
3,0,112.816667,0.84,0.419771
3,0,112.222222,0.86,0.404653
3,0,112.222222,0.86,0.404653
2,0,111.35,0.92,0.387898
2,0,111.094444,0.93,0.381139
3,0,111.044444,0.96,0.385319
3,0,111.216667,0.93,0.385337
3,0,111.066667,0.93,0.380184
3,0,110.994444,0.93,0.377703
1,0,110.277778,0.84,0.336618
3,0,110.9,0.89,0.366698
3,0,110.95,0.96,0.382024
3,0,111,0.95,0.38181
2,0,111.044444,0.93,0.379421
3,0,112.594444,0.84,0.412493
2,0,112.65,0.79,0.403054
2,0,113.75,0.73,0.423418
2,0,114.861111,0.68,0.444407
3,0,115.755556,0.68,0.471154
2,0,114.933333,0.68,0.446566
2,0,116.016667,0.67,0.476111
2,0,116.155556,0.67,0.48024
2,0,116.161111,0.67,0.480405
3,0,117.2,0.63,0.499041
1,0,117.144444,0.63,0.497429
3,0,117.15,0.59,0.485379
3,0,115.044444,0.72,0.460601
3,0,114.061111,0.77,0.443009
3,0,112.733333,0.78,0.403443
3,0,113.244444,0.74,0.410207
3,0,112.672222,0.74,0.392484
3,0,111.666667,0.76,0.365493
2,0,111.111111,0.78,0.352044
2,0,110.616667,0.86,0.351497
1,0,109.561111,0.86,0.305421
1,0,109.538889,0.87,0.317511
2,0,108.805556,0.92,0.300939
3,0,109.05,0.93,0.310904
2,0,111.138889,0.81,0.358873
2,0,112.211111,0.75,0.380376
2,0,112.944444,0.72,0.396307
2,0,113.916667,0.64,0.406255
2,0,116.077778,0.56,0.446448
1,0,116.138889,0.58,0.45389
2,0,116.255556,0.57,0.454278
1,0,117.344444,0.55,0.478533
1,0,117.311111,0.57,0.483776
1,0,117.872222,0.55,0.493095
1,0,117.466667,0.55,0.481905
2,0,116.272222,0.7,0.492397
2,0,115.183333,0.66,0.448637
2,0,114.255556,0.7,0.431373
2,0,113.75,0.77,0.433207
3,0,113.127778,0.78,0.415941
2,0,112.672222,0.88,0.424063
2,0,112.022222,0.86,0.398032
2,0,111.05,0.89,0.371744
1,0,108.066667,0.82,0.238651
1,0,109.588889,0.83,0.304024
2,0,109.538889,0.74,0.271693
2,0,109.655556,0.75,0.279485
2,0,109.983333,0.72,0.28711
3,0,109.983333,0.72,0.283878
2,0,112.15,0.66,0.359008
2,0,112.827778,0.64,0.374468
2,0,114.977778,0.6,0.426567
1,0,116.122222,0.51,0.433333
1,0,116.227778,0.57,0.453501
1,0,115.316667,0.6,0.436219
1,0,116.55,0.5,0.441885
1,0,117.427778,0.53,0.474628
1,0,117.844444,0.5,0.476447
1,0,117.455556,0.4,0.434992
1,0,117.311111,0.44,0.443718
1,0,115.205556,0.5,0.405988
0,0,114.188889,0.54,0.388946
0,0,112.172222,0.67,0.361831
0,0,110.6,0.76,0.332077
0,0,108.916667,0.8,0.274387
1,0,109.422222,0.77,0.285392
0,0,108.794444,0.8,0.268691
1,0,108.044444,0.78,0.226805
1,0,106.688889,0.89,0.210169
0,0,106.666667,0.86,0.202051
0,0,107.677778,0.83,0.234714
0,0,107.177778,0.8,0.201318
0,0,108.872222,0.83,0.282941
0,0,111.066667,0.77,0.348666
0,0,113.844444,0.67,0.41154
0,0,117.155556,0.58,0.482483
0,0,118.888889,0.45,0.487522
0,0,120.044444,0.37,0.488804
1,0,121.177778,0.32,0.497593
2,0,120.277778,0.3,0.469228
2,0,119.211111,0.39,0.475321
2,0,120.183333,0.36,0.488598
2,0,119.338889,0.31,0.450944
2,0,117.961111,0.42,0.453985
2,0,116.311111,0.51,0.43841
2,0,115.244444,0.49,0.404313
1,0,111.344444,0.69,0.341264
1,0,112.111111,0.61,0.34708
1,0,110.705556,0.67,0.318233
1,0,109.4,0.76,0.268551
1,0,109.283333,0.8,0.285779
0,0,106.783333,0.89,0.228205
1,0,107.85,0.78,0.233229
1,0,106.805556,0.81,0.202168
1,0,107.305556,0.78,0.215363
1,0,106.233333,0.85,0.172334
2,0,108.85,0.83,0.264121
2,0,111.894444,0.72,0.36416
3,0,111.366667,0.75,0.354072
1,0,113.961111,0.66,0.412523
2,0,114.8,0.57,0.413601
1,0,116.116667,0.55,0.444659
1,0,114.144444,0.65,0.415422
1,0,113.488889,0.65,0.396169
1,0,113.794444,0.72,0.422331
1,0,114,0.59,0.396228
1,0,113.805556,0.61,0.39564
1,0,112.861111,0.68,0.384599
1,0,112.288889,0.72,0.376237
1,0,110.15,0.83,0.330626
1,0,108.961111,0.89,0.284462
1,0,108.916667,0.86,0.28151
1,0,108.55,0.87,0.268877
0,0,106.944444,0.89,0.215589
0,0,105.855556,0.93,0.179309
2,0,110.511111,0.9,0.355486
0,0,105.811111,0.96,0.181224
0,0,105.277778,0.96,0.141393
0,0,104.816667,0.93,0.124533
1,0,105.188889,1,0.152487
1,0,108.938889,0.93,0.307087
1,0,110.005556,0.92,0.34195
1,0,112.783333,0.77,0.402752
1,0,115.005556,0.67,0.446055
1,0,116.95,0.55,0.467651
1,0,117.2,0.63,0.499041
1,0,117.733333,0.52,0.479793
2,0,117.394444,0.53,0.47372
2,0,117.761111,0.56,0.493191
1,0,118.666667,0.61,0.534949
1,0,117.805556,0.5,0.475408
1,0,117.55,0.53,0.477957
2,0,112.866667,0.83,0.419119
1,0,113.2,0.79,0.420578
1,0,112.222222,0.8,0.3916
2,0,111.694444,0.86,0.38718
2,0,111.677778,0.82,0.378313
2,0,110.511111,0.89,0.353615
2,0,111.044444,0.89,0.371557
2,0,110.555556,0.9,0.356989
2,0,110.6,0.93,0.364152
2,0,110.577778,0.93,0.363389
2,0,110.555556,0.93,0.362626
2,0,110.05,0.93,0.345258
2,0,111.066667,0.93,0.380184
2,0,112.15,0.87,0.404425
2,0,113.838889,0.83,0.450788
2,0,113.888889,0.77,0.437583
1,0,114.872222,0.69,0.447386
1,0,116.955556,0.64,0.494967
1,0,116.027778,0.72,0.490706
1,0,117.111111,0.59,0.484279
1,0,118.688889,0.61,0.535586
1,0,118.677778,0.5,0.498697
1,0,118.572222,0.5,0.495878
1,0,117.705556,0.53,0.482193
1,0,117.077778,0.59,0.483335
1,0,114.155556,0.71,0.430867
1,0,112.661111,0.78,0.401155
1,0,111.505556,0.81,0.370686
1,0,110.838889,0.86,0.358854
1,0,108.85,0.93,0.304033
0,0,108.6,0.93,0.295444
0,0,108.494444,0.93,0.291818
0,0,107.666667,0.96,0.250224
4,0,106.627778,0.96,0.23123
4,0,106.4,0.96,0.223283
4,0,107.088889,1,0.252364
0,0,109.872222,1,0.347693
0,0,113.622222,0.85,0.44858
1,0,116.044444,0.72,0.491217
1,0,117.827778,0.7,0.539469
1,0,118.733333,0.57,0.523522
1,0,119.955556,0.53,0.54347
1,0,120.027778,0.46,0.520482
1,0,121.072222,0.51,0.566379
1,0,121.161111,0.46,0.549935
1,0,122.177778,0.36,0.53688
1,0,121.211111,0.41,0.532356
1,0,121.183333,0.42,0.53543
1,0,119.005556,0.52,0.514214
1,0,117.455556,0.56,0.484706
1,0,112.844444,0.77,0.404677
1,0,113.8,0.73,0.424957
1,0,113.138889,0.76,0.411615
1,0,112.622222,0.78,0.399922
0,0,110.511111,0.87,0.349873
1,0,109.872222,0.88,0.321347
1,0,109.861111,0.89,0.306983
1,0,109.444444,0.93,0.324454
1,0,107.805556,0.93,0.268152
1,0,109.977778,0.93,0.342777
1,0,112.644444,0.9,0.427635
1,0,114.855556,0.78,0.470683
1,0,117.733333,0.69,0.533454
1,0,118.861111,0.52,0.510306
1,0,119.883333,0.49,0.527346
1,0,120.094444,0.35,0.48287
1,0,120.094444,0.4,0.500754
1,0,121.144444,0.32,0.49681
1,0,121.227778,0.32,0.498768
1,0,120.822222,0.36,0.504064
1,0,120.916667,0.38,0.513797
1,0,117.605556,0.44,0.451266
1,0,115.172222,0.6,0.432105
1,0,114.083333,0.64,0.411121
1,0,112.661111,0.7,0.383125
1,0,112.616667,0.68,0.377289
1,0,111.75,0.77,0.370196
2,0,111.577778,0.78,0.36683
1,0,110.488889,0.84,0.343532
1,0,108.7,0.92,0.297331
2,0,108.983333,0.93,0.270919
1,0,109.466667,0.89,0.28334
1,0,109.027778,0.87,0.26638
2,0,107.916667,0.89,0.24325
2,0,110.994444,0.81,0.354219
1,0,112.211111,0.74,0.378203
2,0,112.827778,0.72,0.392735
2,0,112.411111,0.79,0.395443
1,0,113.255556,0.75,0.412911
1,0,114.172222,0.71,0.431374
2,0,117.294444,0.62,0.498703
2,0,117.672222,0.63,0.512742
3,0,113.4,0.74,0.415025
2,0,112.8,0.83,0.416947
2,0,113.333333,0.79,0.424827
2,0,114.216667,0.75,0.442849
2,0,114.055556,0.76,0.440332
2,0,112.877778,0.84,0.421773
2,0,112.733333,0.83,0.414776
1,0,110.122222,0.92,0.345937
1,0,109.822222,0.92,0.329419
1,0,109.522222,0.92,0.314989
1,0,109.427778,0.93,0.296494
0,0,110.272222,0.9,0.347407
1,0,107.788889,0.96,0.271739
1,0,106.744444,0.96,0.2353
4,0,107.022222,0.96,0.244991
0,0,107.161111,1,0.254936
0,0,109.916667,1,0.337013
2,0,111.272222,0.92,0.385239
2,0,113.083333,0.81,0.421519
2,0,115.394444,0.7,0.465836
2,0,117.594444,0.62,0.507353
1,0,121.205556,0.48,0.558639
1,0,121.227778,0.4,0.528996
1,0,122.188889,0.41,0.556897
1,0,122.872222,0.32,0.537406
1,0,122.333333,0.38,0.548596
1,0,122.272222,0.3,0.515379
1,0,121.25,0.47,0.556028
1,0,118.144444,0.51,0.487686
1,0,117.616667,0.54,0.482908
1,0,114.955556,0.67,0.444569
1,0,113.755556,0.72,0.42114
1,0,112.961111,0.73,0.399124
0,0,111.605556,0.8,0.371842
0,0,109.983333,0.86,0.330528
2,0,111.994444,0.75,0.373627
0,0,109.844444,0.93,0.328749
0,0,109.822222,0.89,0.319599
1,0,109.5,0.89,0.309506
1,0,109.916667,0.86,0.30818
1,0,112.2,0.85,0.401746
1,0,115.016667,0.72,0.45975
1,0,117.922222,0.64,0.523186
1,0,120.116667,0.59,0.569342
1,0,122.194444,0.41,0.557036
2,0,122.827778,0.37,0.556678
2,0,122.938889,0.34,0.547138
2,0,123.044444,0.29,0.529147
2,0,122.961111,0.37,0.55993
2,0,124.005556,0.32,0.564035
2,0,123.111111,0.33,0.547132
2,0,121.361111,0.35,0.513308
2,0,119.211111,0.43,0.489
2,0,117.966667,0.52,0.486106
2,0,116.227778,0.62,0.467944
2,0,115.05,0.67,0.447376
2,0,114.455556,0.7,0.437425
2,0,113.872222,0.72,0.424712
2,0,112.755556,0.74,0.395065
2,0,114.027778,0.79,0.446953
2,0,111.688889,0.8,0.374512
3,0,111.711111,0.8,0.375224
2,0,112.094444,0.79,0.385353
2,0,112.827778,0.76,0.401869
2,0,113.961111,0.76,0.437374
2,0,117.422222,0.61,0.499286
2,0,118.816667,0.65,0.552646
2,0,121.016667,0.57,0.587332
2,0,120.222222,0.53,0.550732
2,0,121.25,0.49,0.563593
1,0,122.805556,0.52,0.617027
2,0,123.816667,0.41,0.597751
2,0,123.861111,0.39,0.590372
1,0,122.633333,0.42,0.57208
1,0,120.6,0.61,0.590355
1,0,117.65,0.61,0.505814
1,0,116.072222,0.73,0.494928
1,0,114.955556,0.8,0.479176
1,0,114.955556,0.79,0.476514
2,0,114.883333,0.79,0.474213
2,0,114.861111,0.78,0.470859
2,0,114.4,0.8,0.461376
2,0,114.377778,0.78,0.455546
1,0,110.755556,0.95,0.373325
2,0,112.777778,0.86,0.423047
3,0,112.266667,0.9,0.414859
2,0,111.877778,0.91,0.403821
2,0,112.272222,0.93,0.4216
3,0,113.822222,0.9,0.467468
3,0,114.738889,0.88,0.493222
3,0,113.961111,0.9,0.472165
1,0,116.138889,0.81,0.519963
1,0,117.788889,0.77,0.560457
1,0,118.911111,0.67,0.562152
2,0,120,0.67,0.59452
1,0,119.977778,0.61,0.572523
1,0,121.227778,0.53,0.578117
1,0,121.205556,0.53,0.577512
1,0,121.211111,0.52,0.573888
1,0,120.161111,0.53,0.549068
1,0,119.094444,0.6,0.54381
1,0,117.655556,0.62,0.509116
1,0,115.072222,0.78,0.477548
1,0,113.405556,0.83,0.436673
0,0,112.927778,0.9,0.437217
1,0,111.183333,0.93,0.384192
1,0,110.65,0.96,0.371557
2,0,114.077778,0.79,0.448546
1,0,110.555556,0.93,0.362626
1,0,109.955556,0.93,0.332375
1,0,110.311111,0.95,0.357899
1,0,111.022222,0.93,0.378657
1,0,114.822222,0.84,0.485457
1,0,117.511111,0.74,0.542354
1,0,121.044444,0.59,0.5956
1,0,121.161111,0.59,0.598902
1,0,122.194444,0.49,0.588641
1,0,122.8,0.44,0.58441
1,0,123.911111,0.41,0.600121
1,0,123.922222,0.38,0.587625
1,0,124.005556,0.41,0.602491
1,0,124.005556,0.38,0.589672
2,0,124.116667,0.4,0.600987
2,0,122.916667,0.47,0.599638
2,0,121.294444,0.52,0.576142
2,0,119.616667,0.54,0.537732
2,0,117.872222,0.65,0.524907
1,0,117.322222,0.67,0.51492
1,0,116.088889,0.7,0.48685
2,0,115.161111,0.74,0.46957
2,0,116.066667,0.7,0.486177
1,0,111.988889,0.89,0.40333
2,0,113.966667,0.75,0.435062
2,0,113.461111,0.83,0.438482
2,0,113.483333,0.89,0.453606
2,0,113.872222,0.9,0.469159
2,0,116,0.78,0.506944
2,0,117.544444,0.75,0.546509
2,0,118.838889,0.73,0.580125
3,0,119.833333,0.68,0.593096
3,0,119.122222,0.72,0.585446
3,0,117.772222,0.78,0.563095
2,0,118.75,0.79,0.597413
1,0,117.938889,0.79,0.571569
1,0,117.916667,0.84,0.586807
1,0,119.972222,0.68,0.597249
1,0,117.55,0.8,0.562302
1,0,117.916667,0.73,0.551726
1,0,117.694444,0.73,0.544883
1,0,117.283333,0.75,0.538376
1,0,116.161111,0.81,0.520679
1,0,115.577778,0.84,0.510203
1,0,115.477778,0.82,0.501418
1,0,113.866667,0.83,0.451693
1,0,113.288889,0.83,0.432872
2,0,115.483333,0.74,0.47955
0,0,110.494444,0.96,0.36613
0,0,109.983333,0.96,0.348299
0,0,110.1,0.93,0.346975
1,0,110.911111,0.93,0.37484
1,0,112.644444,0.9,0.427635
1,0,115.955556,0.82,0.516896
1,0,117.777778,0.73,0.547449
1,0,119.95,0.63,0.578829
1,0,121,0.5,0.5607
1,0,122.244444,0.49,0.589967
1,0,122.777778,0.44,0.58384
1,0,123.744444,0.42,0.600165
2,0,123.911111,0.48,0.629914
2,0,122.983333,0.44,0.589109
1,0,123.105556,0.49,0.612806
1,0,122.916667,0.52,0.620033
1,0,121.388889,0.56,0.593927
1,0,119.605556,0.62,0.565346
1,0,117.988889,0.65,0.528334
1,0,116.855556,0.7,0.510049
1,0,116.044444,0.71,0.488361
1,0,116.761111,0.67,0.498241
2,0,116.688889,0.7,0.505006
2,0,113.855556,0.92,0.473527
2,0,115.672222,0.72,0.479821
2,0,115.65,0.72,0.47914
2,0,115.683333,0.72,0.480161
2,0,116.116667,0.72,0.493428
3,0,117.2,0.72,0.526595
3,0,117.788889,0.7,0.538292
3,0,117.8,0.73,0.548133
2,0,118.911111,0.69,0.568884
2,0,121.111111,0.72,0.646338
1,0,122.15,0.68,0.662374
2,0,122.733333,0.7,0.687911
1,0,122.877778,0.61,0.655631
1,0,122.783333,0.57,0.636703
2,0,121.205556,0.63,0.615258
2,0,121.255556,0.59,0.601575
2,0,120.994444,0.6,0.597922
2,0,119.855556,0.62,0.572555
2,0,118.083333,0.72,0.553639
2,0,116.088889,0.87,0.535535
2,0,116.044444,0.9,0.542623
2,0,115.588889,0.87,0.518892
2,0,114.422222,0.93,0.495461
1,0,113.916667,0.93,0.478093
1,0,115,0.9,0.5073
2,0,113.405556,0.93,0.460534
2,0,112.85,0.96,0.448311
2,0,113.533333,0.96,0.472151
1,0,113.894444,0.93,0.47733
2,0,115.027778,0.92,0.513589
2,0,117.027778,0.77,0.536477
2,0,117.15,0.75,0.534222
2,0,117.688889,0.74,0.54786
1,0,119.85,0.62,0.572395
1,0,121,0.63,0.609294
1,0,122.083333,0.5,0.589625
1,0,122.683333,0.53,0.617758
1,0,122.755556,0.57,0.635927
1,0,123.816667,0.54,0.652862
1,0,123.994444,0.5,0.640652
2,0,122.8,0.53,0.620935
2,0,122.172222,0.67,0.659091
2,0,121.322222,0.62,0.614848
2,0,117.85,0.78,0.565559
2,0,117.222222,0.81,0.554866
1,0,117.927778,0.8,0.574406
2,0,117.177778,0.81,0.553434
1,0,115.605556,0.87,0.519447
2,0,114.494444,0.84,0.474722
1,0,115.694444,0.87,0.522405
3,0,115.716667,0.89,0.52874
2,0,116.422222,0.86,0.543707
2,0,115.672222,0.92,0.535614
2,0,116.694444,0.87,0.555691
2,0,117.772222,0.84,0.582076
2,0,117.827778,0.83,0.580722
2,0,118.911111,0.72,0.578983
2,0,119.205556,0.7,0.58116
2,0,120.066667,0.71,0.610789
2,0,121.1,0.57,0.589661
2,0,122.305556,0.52,0.603499
2,0,121.033333,0.47,0.550358
3,0,120.988889,0.42,0.530515
3,0,120.4,0.45,0.526524
2,0,119.95,0.5,0.532665
2,0,117.933333,0.65,0.526702
2,0,117.655556,0.61,0.505973
2,0,116.177778,0.67,0.480901
2,0,115.555556,0.72,0.476249
2,0,114.855556,0.76,0.465395
2,0,114.422222,0.81,0.464655
2,0,113.355556,0.86,0.442176
1,0,116.305556,0.81,0.525332
1,0,113.311111,0.84,0.435966
1,0,112.25,0.9,0.414295
2,0,113.566667,0.83,0.441921
2,0,112.133333,0.91,0.412509
1,0,114.961111,0.83,0.487343
1,0,118.694444,0.67,0.555711
1,0,121.044444,0.63,0.610584
1,0,122.2,0.55,0.612498
1,0,123.766667,0.54,0.651492
1,0,126.038889,0.47,0.681334
1,0,126.133333,0.47,0.683805
1,0,127.116667,0.41,0.679389
1,0,127.755556,0.43,0.705005
1,0,127.822222,0.43,0.706419
1,0,127.422222,0.43,0.696945
1,0,127.288889,0.41,0.682944
0,0,125.138889,0.49,0.666734
1,0,123.216667,0.57,0.648813
1,0,120.183333,0.67,0.59997
1,0,119.977778,0.68,0.597415
1,0,118.311111,0.74,0.567132
1,0,117.383333,0.77,0.547679
1,0,116.761111,0.8,0.537026
1,0,117.911111,0.83,0.583437
0,0,117.577778,0.76,0.550677
1,0,115.511111,0.87,0.516303
1,0,115.727778,0.83,0.512317
1,0,116.072222,0.86,0.532119
1,0,119.872222,0.78,0.629631
2,0,122.672222,0.66,0.669919
2,0,123.838889,0.58,0.670445
2,0,125.922222,0.5,0.692123
2,0,126.155556,0.47,0.684386
2,0,127.661111,0.49,0.738196
2,0,127.777778,0.36,0.665653
2,0,128.955556,0.39,0.710714
2,0,128.861111,0.36,0.690466
1,0,130.944444,0.33,0.721531
1,0,130.044444,0.35,0.711689
1,0,128.811111,0.37,0.695272
2,0,127.677778,0.62,0.819503
2,0,123.55,0.66,0.695855
2,0,122.238889,0.72,0.680866
2,0,122.172222,0.66,0.655145
2,0,121.35,0.67,0.63465
1,0,119.972222,0.73,0.615025
1,0,118.911111,0.78,0.59918
2,0,113.588889,0.92,0.464414
1,0,118.266667,0.8,0.585264
2,0,117.711111,0.8,0.567464
2,0,116.727778,0.72,0.512138
1,0,117.127778,0.67,0.50914
1,0,117.127778,0.67,0.50914
2,0,117.822222,0.69,0.536128
2,0,117.827778,0.72,0.545815
2,0,120.883333,0.68,0.624495
2,0,122.016667,0.67,0.654467
2,0,121.966667,0.68,0.656891
1,0,122.472222,0.66,0.664009
2,0,123.094444,0.61,0.661841
1,0,121.944444,0.68,0.656227
2,0,120.761111,0.73,0.639318
2,0,119.966667,0.72,0.611299
2,0,117.638889,0.73,0.543172
2,0,117.038889,0.81,0.548959
3,0,116.188889,0.86,0.535982
2,0,115.833333,0.87,0.527028
3,0,114.772222,0.88,0.494338
3,0,113.305556,0.96,0.464204
3,0,112.688889,0.96,0.44269
3,0,112.711111,0.96,0.443465
1,0,111.138889,0.92,0.380683
2,0,111.688889,0.93,0.40156
2,0,111.644444,0.93,0.400033
1,0,110.838889,0.95,0.376218
1,0,112.2,0.86,0.403918
1,0,112.805556,0.83,0.417128
1,0,114.883333,0.79,0.474213
1,0,116.138889,0.72,0.494108
1,0,117.244444,0.67,0.512608
1,0,118.744444,0.6,0.533842
1,0,118.961111,0.63,0.550138
1,0,120.072222,0.52,0.543074
2,0,119.183333,0.47,0.501951
2,0,121.111111,0.42,0.533604
1,0,120.116667,0.48,0.529953
1,0,119.366667,0.46,0.503301
1,0,120.044444,0.45,0.517347
1,0,117.933333,0.49,0.475628
2,0,115.705556,0.62,0.452885
2,0,113.961111,0.72,0.427433
2,0,113.355556,0.75,0.416026
2,0,112.661111,0.87,0.421438
2,0,111.761111,0.86,0.389387
1,0,110.75,0.92,0.367392
2,0,114.511111,0.84,0.475268
2,0,110.633333,0.92,0.363405
2,0,111.194444,0.89,0.376604
2,0,112.716667,0.8,0.407442
2,0,112.788889,0.83,0.416585
2,0,113.85,0.83,0.45115
2,0,116.016667,0.77,0.504621
2,0,117.777778,0.65,0.522133
1,0,119.95,0.57,0.557523
1,0,120.005556,0.53,0.544831
2,0,120.061111,0.53,0.546344
2,0,120.155556,0.6,0.57403
2,0,122.116667,0.44,0.566894
2,0,121.222222,0.56,0.589299
1,0,122.261111,0.49,0.590409
2,0,122.294444,0.47,0.583356
2,0,122.172222,0.54,0.607785
2,0,120.088889,0.6,0.572132
2,0,118.322222,0.66,0.541385
2,0,116.161111,0.78,0.512049
2,0,115.583333,0.81,0.502064
1,0,115.255556,0.86,0.505081
2,0,114.955556,0.87,0.497811
2,0,114.377778,0.9,0.486256
2,0,115.783333,0.85,0.519745
3,0,114.883333,0.81,0.479511
3,0,114.883333,0.81,0.479511
3,0,115.016667,0.8,0.481134
0,0,114.905556,0.87,0.496146
2,0,117.083333,0.76,0.535187
2,0,117.916667,0.72,0.548537
2,0,118.794444,0.69,0.565374
1,0,119.927778,0.63,0.578185
1,0,121.905556,0.61,0.627769
2,0,122.194444,0.53,0.604444
2,0,122.194444,0.55,0.612345
2,0,122.394444,0.53,0.60989
2,0,122.733333,0.53,0.61912
1,0,122.244444,0.55,0.613724
2,0,122.438889,0.51,0.603112
2,0,121.177778,0.53,0.576756
1,0,120.111111,0.57,0.562025
2,0,118.222222,0.67,0.541674
2,0,117.333333,0.71,0.527592
2,0,116.205556,0.8,0.519226
2,0,116.427778,0.76,0.514649
2,0,115.65,0.81,0.504212
2,0,115.627778,0.84,0.511841
2,0,114.816667,0.91,0.503737
2,0,115.555556,0.87,0.517782
2,0,115,0.87,0.49929
2,0,115.261111,0.85,0.502548
1,0,115.022222,0.87,0.50003
1,0,116.105556,0.87,0.53609
1,0,117.95,0.77,0.565533
2,0,119.972222,0.69,0.600804
2,0,122.633333,0.67,0.672798
2,0,124.805556,0.57,0.693216
2,0,125.916667,0.51,0.696588
2,0,124.961111,0.51,0.670905
2,0,125.311111,0.49,0.671301
2,0,122.827778,0.65,0.670452
2,0,122.05,0.6,0.627984
2,0,119.133333,0.72,0.585786
2,0,116.205556,0.86,0.536534
2,0,117.172222,0.81,0.553255
2,0,116.333333,0.79,0.520413
3,0,114.977778,0.87,0.49855
3,0,114.494444,0.9,0.490202
3,0,114.555556,0.93,0.500042
3,0,113.961111,0.96,0.487075
3,0,114.466667,0.93,0.496988
3,0,111.266667,0.96,0.393071
3,0,113.938889,0.96,0.4863
3,0,113.866667,0.96,0.48378
2,0,113.916667,0.93,0.478093
2,0,113.383333,0.95,0.464536
2,0,113.894444,0.92,0.474857
3,0,114.033333,0.92,0.479603
3,0,115.027778,0.86,0.49754
3,0,116.088889,0.78,0.50976
3,0,116.094444,0.78,0.509936
3,0,117.177778,0.67,0.510627
3,0,117.177778,0.63,0.498396
3,0,117.066667,0.64,0.49821
3,0,116.094444,0.78,0.509936
3,0,115.072222,0.82,0.48828
3,0,114.927778,0.83,0.486257
3,0,113.844444,0.9,0.468219
3,0,113.822222,0.9,0.467468
3,0,112.427778,0.87,0.413671
3,0,112.244444,0.87,0.407569
2,0,111.688889,0.9,0.395318
3,0,110.783333,0.93,0.370451
3,0,111.138889,0.93,0.382665
3,0,111.138889,0.93,0.382665
3,0,110.161111,0.93,0.349075
3,0,110.555556,0.96,0.368262
3,0,110.577778,0.96,0.369038
3,0,110.588889,0.94,0.365656
3,0,111.066667,0.93,0.380184
3,0,111.138889,1,0.396544
